referrer,views_total,views_unique
Google,6997,1953
github.com,3054,391
docs.monai.io,1224,127
monai.io,922,170
Bing,584,149
paperswithcode.com,223,59
cn.bing.com,199,95
statics.teams.cdn.office.net,119,16
pypi.org,85,10
Baidu,75,13
