referrer,views_total,views_unique
Google,5734,1634
docs.monai.io,4800,635
github.com,1921,282
Bing,650,125
monai.io,606,114
chatgpt.com,304,74
cn.bing.com,261,87
paperswithcode.com,209,35
conferences.miccai.org,68,18
colab.research.google.com,54,10
