time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-22 00:00:00+00:00,1355,96,1260,533
2026-01-23 00:00:00+00:00,829,56,1269,557
2026-01-24 00:00:00+00:00,510,45,749,342
2026-01-25 00:00:00+00:00,1031,109,841,327
2026-01-26 00:00:00+00:00,1165,116,1217,555
2026-01-27 00:00:00+00:00,1024,100,1379,564
2026-01-28 00:00:00+00:00,1179,79,2453,575
2026-01-29 00:00:00+00:00,722,83,1213,543
2026-01-30 00:00:00+00:00,1507,137,1268,512
2026-01-31 00:00:00+00:00,1430,90,670,338
2026-02-01 00:00:00+00:00,553,115,501,272
2026-02-02 00:00:00+00:00,406,63,1171,547
2026-02-03 00:00:00+00:00,590,126,1239,494
2026-02-04 00:00:00+00:00,3090,435,1162,456
