referrer,views_total,views_unique
Google,6974,1827
github.com,3116,365
docs.monai.io,906,124
Bing,878,179
monai.io,828,142
paperswithcode.com,391,71
cn.bing.com,255,109
Baidu,153,33
conferences.miccai.org,114,21
pypi.org,114,8
