referrer,views_total,views_unique
Google,6472,1762
github.com,3172,409
docs.monai.io,965,138
monai.io,888,173
Bing,250,109
paperswithcode.com,226,45
cn.bing.com,161,68
statics.teams.cdn.office.net,75,9
DuckDuckGo,74,25
yandex.ru,41,25
