referrer,views_total,views_unique
Google,4480,1722
docs.monai.io,2133,655
github.com,1234,355
Bing,591,165
monai.io,441,124
cn.bing.com,245,87
chatgpt.com,231,111
linkedin.com,158,97
paperswithcode.com,88,32
conferences.miccai.org,73,18
