referrer,views_total,views_unique
Google,7152,1849
github.com,2300,372
docs.monai.io,1235,124
monai.io,1203,187
Bing,600,161
paperswithcode.com,372,78
cn.bing.com,255,73
conferences.miccai.org,172,29
pypi.org,112,7
DuckDuckGo,107,30
