referrer,views_total,views_unique
Google,5330,1383
github.com,1903,301
docs.monai.io,905,102
monai.io,567,136
Bing,481,126
cn.bing.com,326,88
paperswithcode.com,230,41
giantpandacv.com,117,5
DuckDuckGo,81,18
statics.teams.cdn.office.net,79,3
