referrer,views_total,views_unique
github.com,6160,814
Google,3983,1318
docs.monai.io,261,118
paperswithcode.com,166,68
cn.bing.com,100,41
Bing,80,31
monai.io,75,31
DuckDuckGo,62,34
statics.teams.cdn.office.net,55,13
Baidu,22,11
