referrer,views_total,views_unique
github.com,7383,897
Google,5035,1457
docs.monai.io,265,118
paperswithcode.com,134,38
cn.bing.com,115,40
monai.io,104,35
Bing,53,33
Baidu,40,24
medium.com,39,4
DuckDuckGo,37,20
