referrer,views_total,views_unique
Google,5524,1706
github.com,2851,395
docs.monai.io,774,120
monai.io,734,187
Bing,296,89
cn.bing.com,213,65
paperswithcode.com,158,37
statics.teams.cdn.office.net,138,11
DuckDuckGo,50,21
link.zhihu.com,37,15
