referrer,views_total,views_unique
github.com,3009,741
Google,2586,1353
Bing,457,173
monai.readthedocs.io,450,150
chatgpt.com,176,97
project-monai.github.io,57,26
doubao.com,57,23
claude.ai,51,12
search.brave.com,49,22
conferences.miccai.org,47,17
