referrer,views_total,views_unique
github.com,6990,811
Google,4741,1409
docs.monai.io,314,101
paperswithcode.com,182,51
cn.bing.com,165,45
Bing,129,44
monai.io,78,25
DuckDuckGo,52,15
pypi.org,43,10
statics.teams.cdn.office.net,38,19
