referrer,views_total,views_unique
Google,6893,2076
github.com,2493,400
docs.monai.io,952,127
monai.io,610,156
Bing,586,167
cn.bing.com,391,112
Baidu,153,35
paperswithcode.com,126,35
conferences.miccai.org,119,21
DuckDuckGo,86,29
