referrer,views_total,views_unique
Google,5898,1753
github.com,2588,408
monai.io,747,180
docs.monai.io,675,113
Bing,411,102
paperswithcode.com,221,45
cn.bing.com,200,58
statics.teams.cdn.office.net,83,11
DuckDuckGo,62,26
colab.research.google.com,49,16
