referrer,views_total,views_unique
github.com,5714,839
Google,4225,1360
docs.monai.io,318,121
paperswithcode.com,225,70
cn.bing.com,100,60
monai.io,95,27
Bing,86,33
DuckDuckGo,62,24
Baidu,32,16
pypi.org,24,4
