referrer,views_total,views_unique
github.com,1641,503
Google,1146,679
monai.readthedocs.io,269,79
chatgpt.com,210,85
Bing,201,85
linkedin.com,138,68
l.facebook.com,35,11
t.co,34,16
monai-dev.readthedocs.io,32,7
com.linkedin.android,27,19
