referrer,views_total,views_unique
Google,6904,1575
github.com,2935,337
monai.io,1253,150
docs.monai.io,1048,112
Bing,377,101
cn.bing.com,208,66
paperswithcode.com,185,43
pypi.org,126,8
developer.nvidia.com,68,11
DuckDuckGo,37,10
