referrer,views_total,views_unique
github.com,7292,838
Google,5311,1568
docs.monai.io,622,160
monai.io,386,70
Bing,140,36
paperswithcode.com,116,42
cn.bing.com,113,50
link.csdn.net,105,6
Baidu,88,39
DuckDuckGo,54,19
