referrer,views_total,views_unique
github.com,7678,952
Google,5358,1545
docs.monai.io,321,139
paperswithcode.com,170,44
monai.io,147,42
cn.bing.com,129,47
Bing,64,31
Baidu,52,30
DuckDuckGo,41,22
medium.com,39,4
