referrer,views_total,views_unique
github.com,6007,858
Google,4293,1387
docs.monai.io,350,125
paperswithcode.com,205,64
cn.bing.com,99,57
Bing,85,33
monai.io,78,21
DuckDuckGo,60,18
statics.teams.cdn.office.net,34,10
pypi.org,32,7
