time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-11 00:00:00+00:00,6242,741,765,360
2026-08-12 00:00:00+00:00,3273,180,582,264
2026-08-13 00:00:00+00:00,6527,564,669,263
2026-08-14 00:00:00+00:00,9774,288,629,267
2026-08-15 00:00:00+00:00,6093,187,464,215
2026-08-16 00:00:00+00:00,7197,414,351,196
2026-08-17 00:00:00+00:00,13860,272,733,333
2026-08-18 00:00:00+00:00,2033,333,743,306
2026-08-19 00:00:00+00:00,2376,703,777,295
2026-08-20 00:00:00+00:00,19492,734,634,337
2026-08-21 00:00:00+00:00,4037,342,503,221
2026-08-22 00:00:00+00:00,17519,603,598,202
2026-08-23 00:00:00+00:00,10041,424,464,234
2026-08-24 00:00:00+00:00,5431,215,630,227
