referrer,views_total,views_unique
Google,7021,1610
github.com,2733,338
monai.io,1254,154
docs.monai.io,1032,109
Bing,398,107
cn.bing.com,222,73
paperswithcode.com,159,37
pypi.org,91,7
developer.nvidia.com,78,12
DuckDuckGo,37,9
