time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-21 00:00:00+00:00,23,10,699,119
2024-04-22 00:00:00+00:00,637,73,2305,488
2024-04-23 00:00:00+00:00,927,97,2175,472
2024-04-24 00:00:00+00:00,631,80,2539,533
2024-04-25 00:00:00+00:00,545,81,2388,505
2024-04-26 00:00:00+00:00,476,82,1853,404
2024-04-27 00:00:00+00:00,190,37,1087,206
2024-04-28 00:00:00+00:00,326,103,997,266
2024-04-29 00:00:00+00:00,520,71,1910,452
2024-04-30 00:00:00+00:00,645,95,1890,466
2024-05-01 00:00:00+00:00,198,54,1306,365
2024-05-02 00:00:00+00:00,1626,41,1777,385
2024-05-03 00:00:00+00:00,293,43,1377,367
2024-05-04 00:00:00+00:00,51,28,721,193
2024-05-05 00:00:00+00:00,136,71,203,82
