referrer,views_total,views_unique
Google,5014,1779
github.com,2758,436
monai.io,530,159
docs.monai.io,423,118
Bing,243,76
paperswithcode.com,122,48
cn.bing.com,110,66
DuckDuckGo,81,18
statics.teams.cdn.office.net,58,20
ecosia.org,38,3
