referrer,views_total,views_unique
Google,5956,1704
docs.monai.io,4829,640
github.com,1978,287
Bing,656,130
monai.io,561,115
chatgpt.com,316,73
cn.bing.com,273,83
paperswithcode.com,200,34
DuckDuckGo,59,14
conferences.miccai.org,54,16
