referrer,views_total,views_unique
Google,5821,1956
github.com,3501,486
monai.io,660,192
docs.monai.io,529,150
Bing,368,98
paperswithcode.com,193,66
cn.bing.com,158,83
Baidu,81,35
discuss.pytorch.org,52,16
link.zhihu.com,50,13
