referrer,views_total,views_unique
Google,4804,1722
docs.monai.io,2421,635
github.com,1128,292
Bing,482,163
chatgpt.com,481,186
monai.io,312,121
cn.bing.com,271,94
DuckDuckGo,122,28
Baidu,99,22
conferences.miccai.org,42,21
