referrer,views_total,views_unique
github.com,1603,689
Google,1084,710
monai.readthedocs.io,211,100
chatgpt.com,117,60
Bing,115,53
arxiv.org,27,23
search.brave.com,27,9
linkedin.com,25,12
DuckDuckGo,24,11
conferences.miccai.org,22,9
