referrer,views_total,views_unique
Google,6578,1599
github.com,3149,369
monai.io,971,159
docs.monai.io,657,96
paperswithcode.com,375,44
Bing,279,98
cn.bing.com,223,66
link.zhihu.com,87,17
medium.com,51,2
Baidu,46,11
