referrer,views_total,views_unique
Google,7255,1781
github.com,3583,398
monai.io,854,147
docs.monai.io,811,124
Bing,474,134
paperswithcode.com,260,52
cn.bing.com,231,91
statics.teams.cdn.office.net,162,17
pypi.org,91,12
chatplus.njust.edu.cn,61,1
