referrer,views_total,views_unique
github.com,1569,645
Google,1062,682
monai.readthedocs.io,261,117
Bing,170,63
chatgpt.com,118,54
linkedin.com,57,27
search.brave.com,36,15
DuckDuckGo,32,24
conferences.miccai.org,19,10
gitkraken.dev,15,1
