referrer,views_total,views_unique
Google,7022,1805
github.com,2195,358
docs.monai.io,1206,120
monai.io,1105,177
Bing,583,149
cn.bing.com,327,69
paperswithcode.com,220,76
conferences.miccai.org,170,28
pypi.org,117,8
DuckDuckGo,103,26
