referrer,views_total,views_unique
Google,201,104
docs.monai.io,141,59
github.com,48,25
monai.io,39,10
cn.bing.com,21,6
ecosia.org,21,1
pypi.org,15,4
mturk-console-template-preview-hooks.s3.amazonaws.com,12,4
chatgpt.com,9,6
DuckDuckGo,8,5
