referrer,views_total,views_unique
Google,4461,1344
github.com,3792,416
monai.io,948,193
docs.monai.io,483,124
statics.teams.cdn.office.net,117,21
cn.bing.com,116,46
paperswithcode.com,108,28
Bing,81,33
com.google.android.gm,45,5
DuckDuckGo,43,20
