referrer,views_total,views_unique
Google,7993,1854
github.com,2477,359
docs.monai.io,1119,130
monai.io,912,184
Bing,544,150
cn.bing.com,485,92
paperswithcode.com,295,63
DuckDuckGo,259,20
conferences.miccai.org,88,15
linkedin.com,75,37
