time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-02 00:00:00+00:00,303,39,699,149
2024-01-03 00:00:00+00:00,159,42,1499,312
2024-01-04 00:00:00+00:00,265,61,2215,351
2024-01-05 00:00:00+00:00,162,33,1905,383
2024-01-06 00:00:00+00:00,219,25,649,168
2024-01-07 00:00:00+00:00,242,71,771,160
2024-01-08 00:00:00+00:00,358,69,1689,379
2024-01-09 00:00:00+00:00,523,57,1830,426
2024-01-10 00:00:00+00:00,377,58,2005,420
2024-01-11 00:00:00+00:00,417,60,2126,447
2024-01-12 00:00:00+00:00,379,63,1809,382
2024-01-13 00:00:00+00:00,165,43,750,174
2024-01-14 00:00:00+00:00,308,84,890,189
2024-01-15 00:00:00+00:00,619,53,2189,419
2024-01-16 00:00:00+00:00,116,23,707,197
