referrer,views_total,views_unique
Google,4286,1259
github.com,4095,392
monai.io,962,190
docs.monai.io,477,120
paperswithcode.com,132,29
statics.teams.cdn.office.net,114,23
cn.bing.com,113,46
Bing,87,35
com.google.android.gm,62,4
Baidu,35,10
