referrer,views_total,views_unique
Google,3634,1489
github.com,1932,479
Bing,407,172
monai.readthedocs.io,351,144
chatgpt.com,170,90
yandex.ru,91,7
search.brave.com,75,26
project-monai.github.io,58,26
Baidu,57,18
conferences.miccai.org,38,9
