referrer,views_total,views_unique
Google,4878,1411
github.com,4413,387
monai.io,1143,233
docs.monai.io,847,131
paperswithcode.com,169,31
Bing,154,47
cn.bing.com,139,50
DuckDuckGo,84,27
search.brave.com,82,9
ecosia.org,32,7
