referrer,views_total,views_unique
github.com,1481,454
Google,1309,876
Bing,239,106
monai.readthedocs.io,187,77
chatgpt.com,153,94
project-monai.github.io,49,32
Baidu,45,15
DuckDuckGo,45,11
conferences.miccai.org,41,11
monai-dev.readthedocs.io,24,5
