referrer,views_total,views_unique
github.com,2243,584
Google,1699,1098
Bing,360,146
monai.readthedocs.io,275,107
chatgpt.com,115,75
conferences.miccai.org,43,19
search.brave.com,39,23
doubao.com,33,19
project-monai.github.io,26,21
Baidu,23,12
