url_path,views_total,views_unique
/Project-MONAI/MONAI,2239,1403
/Project-MONAI/MONAI/tree/dev/monai,1734,417
/Project-MONAI/MONAI/tree/dev/monai/networks,614,162
/Project-MONAI/MONAI/tree/dev/monai/networks/nets,573,152
/Project-MONAI/MONAI/blob/dev/monai/networks/nets/swin_unetr.py,371,83
/Project-MONAI/MONAI/issues,363,139
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/losses/dice.py,319,86
/Project-MONAI/MONAI/tree/dev/monai/transforms,264,67
/Project-MONAI/MONAI/pulls,252,37
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/transforms/spatial/array.py,224,59
