time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-19 00:00:00+00:00,2376,703,777,295
2026-08-20 00:00:00+00:00,19492,734,634,337
2026-08-21 00:00:00+00:00,4037,342,503,221
2026-08-22 00:00:00+00:00,17519,603,598,202
2026-08-23 00:00:00+00:00,10041,424,464,234
2026-08-24 00:00:00+00:00,5431,215,630,227
2026-08-25 00:00:00+00:00,3010,385,560,269
2026-08-26 00:00:00+00:00,3757,308,785,392
2026-08-27 00:00:00+00:00,5130,446,1550,1033
2026-08-28 00:00:00+00:00,5363,551,943,368
2026-08-29 00:00:00+00:00,4613,187,744,294
2026-08-30 00:00:00+00:00,2849,238,411,205
2026-08-31 00:00:00+00:00,7077,182,675,253
2026-09-01 00:00:00+00:00,13971,239,740,314
