referrer,views_total,views_unique
github.com,6197,848
Google,4444,1393
docs.monai.io,345,106
paperswithcode.com,170,55
cn.bing.com,101,47
Bing,95,38
monai.io,62,23
DuckDuckGo,31,10
pypi.org,28,6
discuss.pytorch.org,26,10
