referrer,views_total,views_unique
Google,6355,1897
docs.monai.io,5626,670
github.com,2200,253
monai.io,888,109
Bing,518,137
cn.bing.com,207,81
paperswithcode.com,157,43
DuckDuckGo,78,19
Baidu,77,17
conferences.miccai.org,74,18
