referrer,views_total,views_unique
github.com,1681,728
Google,1114,721
monai.readthedocs.io,215,101
chatgpt.com,112,61
Bing,110,52
DuckDuckGo,30,13
arxiv.org,27,23
linkedin.com,25,11
search.brave.com,23,9
conferences.miccai.org,21,8
