referrer,views_total,views_unique
github.com,7332,907
Google,5295,1556
docs.monai.io,509,145
monai.io,207,44
paperswithcode.com,132,40
cn.bing.com,100,51
link.csdn.net,86,7
Bing,85,31
Baidu,83,43
DuckDuckGo,45,22
