referrer,views_total,views_unique
Google,6720,1940
docs.monai.io,5884,761
github.com,2403,317
Bing,670,191
monai.io,572,117
cn.bing.com,287,93
paperswithcode.com,188,28
DuckDuckGo,102,31
Baidu,88,23
conferences.miccai.org,57,15
