referrer,views_total,views_unique
Google,5164,1693
github.com,3831,495
monai.io,623,149
docs.monai.io,424,106
paperswithcode.com,153,43
cn.bing.com,124,49
Bing,109,46
developer.nvidia.com,53,23
Baidu,35,22
statics.teams.cdn.office.net,26,11
