referrer,views_total,views_unique
github.com,1548,565
Google,1273,841
Bing,202,89
monai.readthedocs.io,176,76
chatgpt.com,109,68
ecosia.org,46,7
DuckDuckGo,36,13
search.brave.com,30,15
conferences.miccai.org,21,7
Baidu,19,7
