referrer,views_total,views_unique
github.com,1650,553
Google,1084,724
monai.readthedocs.io,224,81
chatgpt.com,203,103
Bing,133,63
search.brave.com,30,12
doubao.com,21,6
nature.com,21,2
yandex.ru,20,4
DuckDuckGo,16,11
