referrer,views_total,views_unique
Google,4936,1488
github.com,1873,342
monai.io,405,136
docs.monai.io,287,107
DuckDuckGo,142,36
Bing,103,40
paperswithcode.com,96,37
cn.bing.com,49,28
statics.teams.cdn.office.net,34,9
presearch.com,28,1
