time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-11 00:00:00+00:00,66,16,398,93
2024-02-12 00:00:00+00:00,153,38,1503,298
2024-02-13 00:00:00+00:00,117,30,2289,336
2024-02-14 00:00:00+00:00,169,35,1574,331
2024-02-15 00:00:00+00:00,145,31,1348,326
2024-02-16 00:00:00+00:00,124,29,1587,303
2024-02-17 00:00:00+00:00,56,18,840,165
2024-02-18 00:00:00+00:00,252,121,819,182
2024-02-19 00:00:00+00:00,298,40,1752,370
2024-02-20 00:00:00+00:00,412,55,2174,410
2024-02-21 00:00:00+00:00,413,58,1965,375
2024-02-22 00:00:00+00:00,604,84,2010,403
2024-02-23 00:00:00+00:00,383,57,1752,336
2024-02-24 00:00:00+00:00,231,32,675,182
2024-02-25 00:00:00+00:00,203,94,249,69
