referrer,views_total,views_unique
github.com,8873,901
Google,4826,1379
docs.monai.io,239,103
paperswithcode.com,144,42
cn.bing.com,128,38
Bing,92,37
DuckDuckGo,69,27
monai.io,42,19
pypi.org,36,11
statics.teams.cdn.office.net,31,10
