referrer,views_total,views_unique
github.com,7222,829
Google,4848,1445
docs.monai.io,341,107
paperswithcode.com,175,45
cn.bing.com,155,43
Bing,112,43
monai.io,78,25
DuckDuckGo,52,15
statics.teams.cdn.office.net,45,24
pypi.org,41,11
