referrer,views_total,views_unique
Google,7877,1889
github.com,2300,368
docs.monai.io,1186,133
monai.io,1010,175
paperswithcode.com,693,64
Bing,483,146
cn.bing.com,219,107
link.zhihu.com,110,18
conferences.miccai.org,108,17
DuckDuckGo,96,20
