referrer,views_total,views_unique
Google,5116,1796
docs.monai.io,2419,656
github.com,1084,257
Bing,391,146
chatgpt.com,368,141
monai.io,321,113
cn.bing.com,226,81
DuckDuckGo,146,36
Baidu,68,28
conferences.miccai.org,45,18
