url_path,views_total,views_unique
/Project-MONAI/MONAI,1886,1153
/Project-MONAI/MONAI/tree/dev/monai,1184,330
/Project-MONAI/MONAI/tree/dev/monai/networks/nets,439,105
/Project-MONAI/MONAI/tree/dev/monai/networks,422,127
/Project-MONAI/MONAI/issues,369,110
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/losses/dice.py,295,68
/Project-MONAI/MONAI/pulls,257,43
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/networks/nets/unet.py,184,39
/Project-MONAI/MONAI/tree/dev/tests,170,42
/Project-MONAI/MONAI/blob/dev/monai/networks/nets/swin_unetr.py,158,42
