referrer,views_total,views_unique
Google,6535,1688
github.com,2210,324
monai.io,883,159
docs.monai.io,713,108
Bing,493,119
cn.bing.com,133,61
paperswithcode.com,95,32
link.zhihu.com,65,12
blog.csdn.net,47,4
colab.research.google.com,44,16
