referrer,views_total,views_unique
Google,5457,1350
github.com,2442,336
Bing,622,132
docs.monai.io,610,96
monai.io,587,123
cn.bing.com,178,81
conferences.miccai.org,119,25
paperswithcode.com,109,36
yandex.ru,67,4
statics.teams.cdn.office.net,60,6
