referrer,views_total,views_unique
Google,7106,2019
github.com,3200,417
monai.io,1030,173
docs.monai.io,894,117
Bing,650,170
paperswithcode.com,495,73
cn.bing.com,375,115
conferences.miccai.org,117,22
Baidu,105,42
tw.search.yahoo.com,71,1
