referrer,views_total,views_unique
Google,3982,1387
github.com,1938,375
monai.io,626,146
docs.monai.io,358,103
paperswithcode.com,142,39
Bing,119,42
DuckDuckGo,79,26
cn.bing.com,60,38
developer.nvidia.com,47,15
colab.research.google.com,37,6
