referrer,views_total,views_unique
Google,3940,1571
github.com,884,230
Bing,326,130
monai.readthedocs.io,225,70
chatgpt.com,186,76
project-monai.github.io,95,11
Baidu,85,33
search.brave.com,79,28
monai-dev.readthedocs.io,53,12
pypi.org,49,14
